50.3666667 5.2500000 1000.0 135.0 0.0 0.0
50.3633333 5.2533333 1005.0 135.0 0.0 0.0
50.3600000 5.2566667 1010.0 135.0 0.0 0.0
50.3566667 5.2600000 1015.0 135.0 0.0 0.0
50.3533333 5.2633333 1020.0 135.0 0.0 0.0
50.3500000 5.2666667 1025.0 135.0 0.0 0.0
50.3466667 5.2700000 1030.0 135.0 0.0 0.0
50.3433333 5.2733333 1035.0 135.0 0.0 0.0
50.3400000 5.2766667 1040.0 135.0 0.0 0.0
50.3366667 5.2800000 1045.0 135.0 0.0 0.0
50.3333333 5.2833333 1050.0 135.0 0.0 0.0
50.3300000 5.2866667 1055.0 135.0 0.0 0.0
50.3266667 5.2900000 1060.0 135.0 0.0 0.0
50.3233333 5.2933333 1065.0 135.0 0.0 0.0
50.3200000 5.2966667 1070.0 135.0 0.0 0.0
50.3166667 5.3000000 1075.0 135.0 0.0 0.0
50.3133333 5.3033333 1080.0 135.0 0.0 0.0
50.3100000 5.3066667 1085.0 135.0 0.0 0.0
50.3066667 5.3100000 1090.0 135.0 0.0 0.0
50.3033333 5.3133333 1095.0 135.0 0.0 0.0
50.3000000 5.3166667 1100.0 135.0 0.0 0.0
50.2966667 5.3200000 1105.0 135.0 0.0 0.0
50.2933333 5.3233333 1110.0 135.0 0.0 0.0
50.2900000 5.3266667 1115.0 135.0 0.0 0.0
50.2866667 5.3300000 1120.0 135.0 0.0 0.0
50.2833333 5.3333333 1125.0 135.0 0.0 0.0
50.2800000 5.3366667 1130.0 135.0 0.0 0.0
50.2766667 5.3400000 1135.0 135.0 0.0 0.0
50.2733333 5.3433333 1140.0 135.0 0.0 0.0
50.2700000 5.3466667 1145.0 135.0 0.0 0.0
50.2666667 5.3500000 1150.0 135.0 0.0 0.0
50.2633333 5.3533333 1155.0 135.0 0.0 0.0
50.2600000 5.3566667 1160.0 135.0 0.0 0.0
50.2566667 5.3600000 1165.0 135.0 0.0 0.0
50.2533333 5.3633333 1170.0 135.0 0.0 0.0
50.2500000 5.3666667 1175.0 135.0 0.0 0.0
50.2466667 5.3700000 1180.0 135.0 0.0 0.0
50.2433333 5.3733333 1185.0 135.0 0.0 0.0
50.2400000 5.3766667 1190.0 135.0 0.0 0.0
50.2366667 5.3800000 1195.0 135.0 0.0 0.0
50.2333333 5.3833333 1200.0 135.0 0.0 0.0
50.2300000 5.3866667 1205.0 135.0 0.0 0.0
50.2266667 5.3900000 1210.0 135.0 0.0 0.0
50.2233333 5.3933333 1215.0 135.0 0.0 0.0
50.2200000 5.3966667 1220.0 135.0 0.0 0.0
50.2166667 5.4000000 1225.0 135.0 0.0 0.0
50.2133333 5.4033333 1230.0 135.0 0.0 0.0
50.2100000 5.4066667 1235.0 135.0 0.0 0.0
50.2066667 5.4100000 1240.0 135.0 0.0 0.0
50.2033333 5.4133333 1245.0 135.0 0.0 0.0
50.2000000 5.4166667 1250.0 135.0 0.0 0.0
50.1966667 5.4200000 1255.0 135.0 0.0 0.0
50.1933333 5.4233333 1260.0 135.0 0.0 0.0
50.1900000 5.4266667 1265.0 135.0 0.0 0.0
50.1866667 5.4300000 1270.0 135.0 0.0 0.0
50.1833333 5.4333333 1275.0 135.0 0.0 0.0
50.1800000 5.4366667 1280.0 135.0 0.0 0.0
50.1766667 5.4400000 1285.0 135.0 0.0 0.0
50.1733333 5.4433333 1290.0 135.0 0.0 0.0
50.1700000 5.4466667 1295.0 135.0 0.0 0.0
50.1666667 5.4500000 1300.0 135.0 0.0 0.0
50.1633333 5.4533333 1305.0 135.0 0.0 0.0
50.1600000 5.4566667 1310.0 135.0 0.0 0.0
50.1566667 5.4600000 1315.0 135.0 0.0 0.0
50.1533333 5.4633333 1320.0 135.0 0.0 0.0
50.1500000 5.4666667 1325.0 135.0 0.0 0.0
50.1466667 5.4700000 1330.0 135.0 0.0 0.0
50.1433333 5.4733333 1335.0 135.0 0.0 0.0
50.1400000 5.4766667 1340.0 135.0 0.0 0.0
50.1366667 5.4800000 1345.0 135.0 0.0 0.0
50.1333333 5.4833333 1350.0 135.0 0.0 0.0
50.1300000 5.4866667 1355.0 135.0 0.0 0.0
50.1266667 5.4900000 1360.0 135.0 0.0 0.0
50.1233333 5.4933333 1365.0 135.0 0.0 0.0
50.1200000 5.4966667 1370.0 135.0 0.0 0.0
50.1166667 5.5000000 1375.0 135.0 0.0 0.0
50.1133333 5.5033333 1380.0 135.0 0.0 0.0
50.1100000 5.5066667 1385.0 135.0 0.0 0.0
50.1066667 5.5100000 1390.0 135.0 0.0 0.0
50.1033333 5.5133333 1395.0 135.0 0.0 0.0
50.1000000 5.5166667 1400.0 135.0 0.0 0.0
50.0966667 5.5200000 1405.0 135.0 0.0 0.0
50.0933333 5.5233333 1410.0 135.0 0.0 0.0
50.0900000 5.5266667 1415.0 135.0 0.0 0.0
50.0866667 5.5300000 1420.0 135.0 0.0 0.0
50.0833333 5.5333333 1425.0 135.0 0.0 0.0
50.0800000 5.5366667 1430.0 135.0 0.0 0.0
50.0766667 5.5400000 1435.0 135.0 0.0 0.0
50.0733333 5.5433333 1440.0 135.0 0.0 0.0
50.0700000 5.5466667 1445.0 135.0 0.0 0.0
50.0666667 5.5500000 1450.0 135.0 0.0 0.0
50.0633333 5.5533333 1455.0 135.0 0.0 0.0
50.0600000 5.5566667 1460.0 135.0 0.0 0.0
50.0566667 5.5600000 1465.0 135.0 0.0 0.0
50.0533333 5.5633333 1470.0 135.0 0.0 0.0
50.0500000 5.5666667 1475.0 135.0 0.0 0.0
50.0466667 5.5700000 1480.0 135.0 0.0 0.0
50.0433333 5.5733333 1485.0 135.0 0.0 0.0
50.0400000 5.5766667 1490.0 135.0 0.0 0.0
50.0366667 5.5800000 1495.0 135.0 0.0 0.0
50.0333333 5.5833333 1500.0 135.0 0.0 0.0
50.0300000 5.5866667 1505.0 135.0 0.0 0.0
50.0266667 5.5900000 1510.0 135.0 0.0 0.0
50.0233333 5.5933333 1515.0 135.0 0.0 0.0
50.0200000 5.5966667 1520.0 135.0 0.0 0.0
50.0166667 5.6000000 1525.0 135.0 0.0 0.0
50.0133333 5.6033333 1530.0 135.0 0.0 0.0
50.0100000 5.6066667 1535.0 135.0 0.0 0.0
50.0066667 5.6100000 1540.0 135.0 0.0 0.0
50.0033333 5.6133333 1545.0 135.0 0.0 0.0
50.0000000 5.6166667 1550.0 135.0 0.0 0.0
49.9966667 5.6200000 1555.0 135.0 0.0 0.0
49.9933333 5.6233333 1560.0 135.0 0.0 0.0
49.9900000 5.6266667 1565.0 135.0 0.0 0.0
49.9866667 5.6300000 1570.0 135.0 0.0 0.0
49.9833333 5.6333333 1575.0 135.0 0.0 0.0
49.9800000 5.6366667 1580.0 135.0 0.0 0.0
49.9766667 5.6400000 1585.0 135.0 0.0 0.0
49.9733333 5.6433333 1590.0 135.0 0.0 0.0
49.9700000 5.6466667 1595.0 135.0 0.0 0.0
49.9666667 5.6500000 1600.0 135.0 0.0 0.0
